353,0.0061395,0.0037369,0.0023721
354,0.0067926,0.0036206,0.0025206
355,0.0074457,0.0035044,0.002669
356,0.0080988,0.0033882,0.0028174
357,0.0087519,0.0032719,0.0029659
358,0.009405,0.0031557,0.0031143
359,0.010058,0.0030394,0.0032628
360,0.010711,0.0029232,0.0034112
361,0.010859,0.0031595,0.0033654
362,0.011007,0.0033957,0.0033196
363,0.011154,0.003632,0.0032738
364,0.011302,0.0038682,0.003228
365,0.01145,0.0041045,0.0031822
366,0.011598,0.0043408,0.0031364
367,0.011745,0.004577,0.0030906
368,0.011893,0.0048133,0.0030448
369,0.012041,0.0050495,0.002999
370,0.012188,0.0052858,0.0029532
371,0.012322,0.005409,0.0045387
372,0.012456,0.0055322,0.0061242
373,0.01259,0.0056555,0.0077096
374,0.012724,0.0057787,0.0092951
375,0.012858,0.0059019,0.010881
376,0.012992,0.0060251,0.012466
377,0.013126,0.0061483,0.014052
378,0.01326,0.0062716,0.015637
379,0.013394,0.0063948,0.017223
380,0.013528,0.006518,0.018808
381,0.013015,0.0069703,0.025363
382,0.012502,0.0074225,0.031918
383,0.011988,0.0078748,0.038473
384,0.011475,0.008327,0.045028
385,0.010962,0.0087793,0.051582
386,0.010449,0.0092316,0.058137
387,0.009936,0.0096838,0.064692
388,0.0094228,0.010136,0.071247
389,0.0089097,0.010588,0.077802
390,0.0083966,0.011041,0.084357
391,0.0088994,0.010899,0.08939
392,0.0094022,0.010758,0.094423
393,0.0099051,0.010617,0.099456
394,0.010408,0.010475,0.10449
395,0.010911,0.010334,0.10952
396,0.011414,0.010193,0.11455
397,0.011916,0.010052,0.11959
398,0.012419,0.0099104,0.12462
399,0.012922,0.0097691,0.12965
400,0.013425,0.0096278,0.13469
401,0.013044,0.0097093,0.1439
402,0.012662,0.0097908,0.15312
403,0.012281,0.0098723,0.16233
404,0.0119,0.0099538,0.17155
405,0.011519,0.010035,0.18076
406,0.011137,0.010117,0.18998
407,0.010756,0.010198,0.19919
408,0.010375,0.01028,0.20841
409,0.0099936,0.010361,0.21762
410,0.0096124,0.010443,0.22684
411,0.0094287,0.010628,0.2319
412,0.009245,0.010812,0.23695
413,0.0090614,0.010997,0.24201
414,0.0088777,0.011182,0.24707
415,0.008694,0.011367,0.25213
416,0.0085103,0.011552,0.25719
417,0.0083266,0.011736,0.26224
418,0.008143,0.011921,0.2673
419,0.0079593,0.012106,0.27236
420,0.0077756,0.012291,0.27742
421,0.0076737,0.012558,0.28186
422,0.0075719,0.012824,0.2863
423,0.00747,0.013091,0.29074
424,0.0073682,0.013358,0.29518
425,0.0072663,0.013625,0.29963
426,0.0071644,0.013891,0.30407
427,0.0070626,0.014158,0.30851
428,0.0069607,0.014425,0.31295
429,0.0068589,0.014692,0.31739
430,0.006757,0.014958,0.32183
431,0.0067701,0.015485,0.3255
432,0.0067832,0.016012,0.32917
433,0.0067964,0.016538,0.33284
434,0.0068095,0.017065,0.33651
435,0.0068226,0.017592,0.34018
436,0.0068357,0.018118,0.34385
437,0.0068488,0.018645,0.34752
438,0.006862,0.019172,0.35118
439,0.0068751,0.019698,0.35485
440,0.0068882,0.020225,0.35852
441,0.006848,0.02078,0.36235
442,0.0068078,0.021336,0.36617
443,0.0067675,0.021892,0.36999
444,0.0067273,0.022447,0.37382
445,0.0066871,0.023003,0.37764
446,0.0066469,0.023559,0.38147
447,0.0066067,0.024114,0.38529
448,0.0065664,0.02467,0.38911
449,0.0065262,0.025225,0.39294
450,0.006486,0.025781,0.39676
451,0.0065007,0.026688,0.39776
452,0.0065153,0.027596,0.39876
453,0.00653,0.028503,0.39976
454,0.0065446,0.029411,0.40076
455,0.0065593,0.030318,0.40176
456,0.006574,0.031225,0.40276
457,0.0065886,0.032133,0.40376
458,0.0066033,0.03304,0.40476
459,0.0066179,0.033947,0.40576
460,0.0066326,0.034855,0.40676
461,0.0069693,0.037535,0.40668
462,0.007306,0.040215,0.4066
463,0.0076428,0.042895,0.40653
464,0.0079795,0.045575,0.40645
465,0.0083162,0.048255,0.40638
466,0.0086529,0.050936,0.4063
467,0.0089896,0.053616,0.40622
468,0.0093264,0.056296,0.40615
469,0.0096631,0.058976,0.40607
470,0.0099998,0.061656,0.40599
471,0.010362,0.065746,0.4048
472,0.010724,0.069837,0.4036
473,0.011087,0.073928,0.4024
474,0.011449,0.078018,0.4012
475,0.011811,0.082109,0.40001
476,0.012174,0.086199,0.39881
477,0.012536,0.090289,0.39761
478,0.012898,0.09438,0.39641
479,0.013261,0.098471,0.39521
480,0.013623,0.10256,0.39402
481,0.013537,0.10403,0.39075
482,0.013451,0.1055,0.38748
483,0.013365,0.10697,0.38422
484,0.013279,0.10844,0.38095
485,0.013193,0.10991,0.37768
486,0.013107,0.11138,0.37441
487,0.013021,0.11285,0.37115
488,0.012935,0.11432,0.36788
489,0.01285,0.11579,0.36461
490,0.012764,0.11726,0.36135
491,0.012851,0.12045,0.35632
492,0.012938,0.12364,0.3513
493,0.013024,0.12682,0.34628
494,0.013111,0.13001,0.34125
495,0.013198,0.1332,0.33623
496,0.013285,0.13639,0.33121
497,0.013372,0.13957,0.32618
498,0.013459,0.14276,0.32116
499,0.013546,0.14595,0.31614
500,0.013633,0.14914,0.31112
501,0.013854,0.15627,0.30498
502,0.014075,0.1634,0.29885
503,0.014297,0.17053,0.29271
504,0.014518,0.17766,0.28658
505,0.014739,0.18479,0.28045
506,0.01496,0.19192,0.27431
507,0.015181,0.19905,0.26818
508,0.015402,0.20618,0.26204
509,0.015623,0.21331,0.25591
510,0.015844,0.22045,0.24978
511,0.015794,0.2281,0.24244
512,0.015743,0.23575,0.2351
513,0.015692,0.24341,0.22775
514,0.015641,0.25106,0.22041
515,0.015591,0.25871,0.21307
516,0.01554,0.26637,0.20573
517,0.015489,0.27402,0.19839
518,0.015439,0.28168,0.19105
519,0.015388,0.28933,0.18371
520,0.015337,0.29698,0.17637
521,0.015208,0.30267,0.16926
522,0.015079,0.30836,0.16216
523,0.01495,0.31405,0.15505
524,0.014821,0.31974,0.14795
525,0.014692,0.32543,0.14084
526,0.014563,0.33112,0.13374
527,0.014434,0.33681,0.12663
528,0.014305,0.3425,0.11953
529,0.014176,0.34819,0.11242
530,0.014047,0.35388,0.10532
531,0.014046,0.35521,0.10081
532,0.014046,0.35655,0.096304
533,0.014045,0.35788,0.091798
534,0.014044,0.35922,0.087291
535,0.014044,0.36055,0.082785
536,0.014043,0.36189,0.078279
537,0.014042,0.36322,0.073772
538,0.014041,0.36456,0.069266
539,0.014041,0.36589,0.064759
540,0.01404,0.36723,0.060253
541,0.014144,0.36575,0.057289
542,0.014248,0.36427,0.054325
543,0.014352,0.36279,0.051362
544,0.014456,0.36131,0.048398
545,0.01456,0.35983,0.045434
546,0.014664,0.35836,0.04247
547,0.014768,0.35688,0.039507
548,0.014872,0.3554,0.036543
549,0.014977,0.35392,0.033579
550,0.015081,0.35244,0.030615
551,0.01481,0.34926,0.028811
552,0.01454,0.34607,0.027006
553,0.014269,0.34289,0.025201
554,0.013999,0.3397,0.023396
555,0.013728,0.33652,0.021592
556,0.013457,0.33334,0.019787
557,0.013187,0.33015,0.017982
558,0.012916,0.32697,0.016177
559,0.012646,0.32379,0.014372
560,0.012375,0.3206,0.012568
561,0.012156,0.31577,0.011856
562,0.011936,0.31093,0.011145
563,0.011716,0.3061,0.010433
564,0.011496,0.30126,0.0097216
565,0.011276,0.29643,0.0090101
566,0.011056,0.2916,0.0082986
567,0.010836,0.28676,0.0075871
568,0.010617,0.28193,0.0068756
569,0.010397,0.27709,0.0061641
570,0.010177,0.27226,0.0054526
571,0.010675,0.2668,0.0052088
572,0.011173,0.26135,0.0049649
573,0.011671,0.25589,0.0047211
574,0.012169,0.25044,0.0044772
575,0.012668,0.24498,0.0042334
576,0.013166,0.23953,0.0039896
577,0.013664,0.23407,0.0037457
578,0.014162,0.22862,0.0035019
579,0.01466,0.22316,0.003258
580,0.015158,0.21771,0.0030142
581,0.019293,0.21161,0.0029106
582,0.023427,0.20552,0.002807
583,0.027561,0.19942,0.0027034
584,0.031695,0.19333,0.0025998
585,0.03583,0.18723,0.0024962
586,0.039964,0.18114,0.0023926
587,0.044098,0.17504,0.002289
588,0.048233,0.16895,0.0021854
589,0.052367,0.16285,0.0020818
590,0.056501,0.15676,0.0019782
591,0.068418,0.15037,0.0019405
592,0.080335,0.14398,0.0019028
593,0.092252,0.13759,0.0018651
594,0.10417,0.1312,0.0018274
595,0.11609,0.12481,0.0017897
596,0.128,0.11842,0.001752
597,0.13992,0.11203,0.0017143
598,0.15184,0.10564,0.0016766
599,0.16375,0.099249,0.0016389
600,0.17567,0.09286,0.0016012
601,0.18555,0.087682,0.0015193
602,0.19544,0.082504,0.0014375
603,0.20532,0.077326,0.0013556
604,0.2152,0.072149,0.0012738
605,0.22509,0.066971,0.0011919
606,0.23497,0.061793,0.00111
607,0.24485,0.056615,0.0010282
608,0.25474,0.051438,0.00094632
609,0.26462,0.04626,0.00086446
610,0.2745,0.041082,0.0007826
611,0.27753,0.038723,0.00077222
612,0.28056,0.036364,0.00076184
613,0.28359,0.034005,0.00075146
614,0.28662,0.031646,0.00074108
615,0.28966,0.029288,0.0007307
616,0.29269,0.026929,0.00072032
617,0.29572,0.02457,0.00070994
618,0.29875,0.022211,0.00069956
619,0.30178,0.019852,0.00068918
620,0.30481,0.017493,0.0006788
621,0.30417,0.016765,0.00069122
622,0.30354,0.016037,0.00070364
623,0.3029,0.015309,0.00071606
624,0.30226,0.014581,0.00072848
625,0.30163,0.013852,0.0007409
626,0.30099,0.013124,0.00075332
627,0.30035,0.012396,0.00076574
628,0.29972,0.011668,0.00077816
629,0.29908,0.01094,0.00079058
630,0.29844,0.010212,0.000803
631,0.29796,0.0099517,0.0008187
632,0.29748,0.0096918,0.0008344
633,0.297,0.009432,0.0008501
634,0.29652,0.0091721,0.0008658
635,0.29604,0.0089122,0.0008815
636,0.29556,0.0086523,0.0008972
637,0.29507,0.0083924,0.0009129
638,0.29459,0.0081326,0.0009286
639,0.29411,0.0078727,0.0009443
640,0.29363,0.0076128,0.00096
641,0.29199,0.0074526,0.0010204
642,0.29034,0.0072925,0.0010807
643,0.2887,0.0071323,0.0011411
644,0.28706,0.0069722,0.0012014
645,0.28541,0.006812,0.0012618
646,0.28377,0.0066518,0.0013222
647,0.28213,0.0064917,0.0013825
648,0.28048,0.0063315,0.0014429
649,0.27884,0.0061714,0.0015032
650,0.2772,0.0060112,0.0015636
651,0.27555,0.0059333,0.0016159
652,0.27391,0.0058554,0.0016683
653,0.27227,0.0057775,0.0017206
654,0.27062,0.0056996,0.001773
655,0.26898,0.0056217,0.0018253
656,0.26733,0.0055438,0.0018776
657,0.26569,0.0054659,0.00193
658,0.26405,0.005388,0.0019823
659,0.2624,0.0053101,0.0020347
660,0.26076,0.0052322,0.002087
661,0.25957,0.0053689,0.0021673
662,0.25839,0.0055056,0.0022476
663,0.25721,0.0056423,0.0023278
664,0.25602,0.005779,0.0024081
665,0.25484,0.0059157,0.0024884
666,0.25366,0.0060524,0.0025687
667,0.25247,0.0061891,0.002649
668,0.25129,0.0063258,0.0027292
669,0.25011,0.0064625,0.0028095
670,0.24892,0.0065992,0.0028898
671,0.24732,0.0069424,0.0029048
672,0.24572,0.0072857,0.0029198
673,0.24411,0.0076289,0.0029349
674,0.24251,0.0079722,0.0029499
675,0.2409,0.0083154,0.0029649
676,0.2393,0.0086586,0.0029799
677,0.2377,0.0090019,0.0029949
678,0.23609,0.0093451,0.00301
679,0.23449,0.0096884,0.003025
680,0.23289,0.010032,0.00304
681,0.23117,0.010652,0.003037
682,0.22946,0.011272,0.003034
683,0.22774,0.011893,0.003031
684,0.22603,0.012513,0.003028
685,0.22431,0.013133,0.003025
686,0.22259,0.013754,0.003022
687,0.22088,0.014374,0.003019
688,0.21916,0.014994,0.003016
689,0.21745,0.015614,0.003013
690,0.21573,0.016235,0.00301
691,0.21458,0.017071,0.0030211
692,0.21343,0.017908,0.0030321
693,0.21228,0.018745,0.0030432
694,0.21112,0.019581,0.0030542
695,0.20997,0.020418,0.0030653
696,0.20882,0.021255,0.0030764
697,0.20767,0.022091,0.0030874
698,0.20652,0.022928,0.0030985
699,0.20536,0.023765,0.0031095
700,0.20421,0.024601,0.0031206
701,0.20319,0.025363,0.0031049
702,0.20217,0.026124,0.0030893
703,0.20115,0.026885,0.0030736
704,0.20013,0.027646,0.003058
705,0.19911,0.028407,0.0030423
706,0.19809,0.029168,0.0030266
707,0.19707,0.029929,0.003011
708,0.19605,0.03069,0.0029953
709,0.19503,0.031451,0.0029797
710,0.19401,0.032212,0.002964
711,0.19277,0.032278,0.0028984
712,0.19153,0.032344,0.0028328
713,0.19029,0.03241,0.0027672
714,0.18905,0.032476,0.0027016
715,0.18781,0.032542,0.002636
716,0.18657,0.032608,0.0025704
717,0.18533,0.032674,0.0025048
718,0.18409,0.03274,0.0024392
719,0.18284,0.032806,0.0023736
720,0.1816,0.032872,0.002308
721,0.18045,0.032481,0.0022536
722,0.1793,0.032091,0.0021992
723,0.17815,0.0317,0.0021448
724,0.177,0.03131,0.0020904
725,0.17585,0.03092,0.002036
726,0.1747,0.030529,0.0019816
727,0.17354,0.030139,0.0019272
728,0.17239,0.029748,0.0018728
729,0.17124,0.029358,0.0018184
730,0.17009,0.028968,0.001764
731,0.16886,0.029005,0.0017525
732,0.16763,0.029041,0.001741
733,0.16641,0.029078,0.0017295
734,0.16518,0.029115,0.001718
735,0.16395,0.029152,0.0017065
736,0.16273,0.029189,0.001695
737,0.1615,0.029226,0.0016835
738,0.16027,0.029263,0.001672
739,0.15905,0.0293,0.0016605
740,0.15782,0.029337,0.001649
741,0.15685,0.029998,0.0016374
742,0.15587,0.03066,0.0016258
743,0.1549,0.031321,0.0016142
744,0.15392,0.031983,0.0016026
745,0.15295,0.032645,0.001591
746,0.15198,0.033306,0.0015794
747,0.151,0.033968,0.0015678
748,0.15003,0.034629,0.0015562
749,0.14906,0.035291,0.0015446
750,0.14808,0.035952,0.001533
751,0.14689,0.036688,0.0015294
752,0.1457,0.037423,0.0015258
753,0.14452,0.038159,0.0015223
754,0.14333,0.038895,0.0015187
755,0.14214,0.03963,0.0015151
756,0.14095,0.040366,0.0015115
757,0.13976,0.041101,0.0015079
758,0.13857,0.041837,0.0015044
759,0.13738,0.042573,0.0015008
760,0.13619,0.043308,0.0014972
761,0.13542,0.04374,0.0015373
762,0.13466,0.044172,0.0015774
763,0.13389,0.044604,0.0016175
764,0.13313,0.045036,0.0016576
765,0.13236,0.045468,0.0016977
766,0.1316,0.0459,0.0017378
767,0.13083,0.046331,0.0017779
768,0.13007,0.046763,0.001818
769,0.1293,0.047195,0.0018581
770,0.12854,0.047627,0.0018982
771,0.12738,0.047982,0.0020684
772,0.12623,0.048336,0.0022386
773,0.12507,0.048691,0.0024087
774,0.12391,0.049045,0.0025789
775,0.12276,0.0494,0.0027491
776,0.1216,0.049754,0.0029193
777,0.12044,0.050109,0.0030895
778,0.11929,0.050463,0.0032596
779,0.11813,0.050818,0.0034298
780,0.11698,0.051172,0.0036
781,0.11599,0.051669,0.0045378
782,0.115,0.052166,0.0054756
783,0.11402,0.052662,0.0064135
784,0.11303,0.053159,0.0073513
785,0.11204,0.053655,0.0082891
786,0.11105,0.054152,0.0092269
787,0.11007,0.054648,0.010165
788,0.10908,0.055145,0.011103
789,0.10809,0.055642,0.01204
790,0.10711,0.056138,0.012978
791,0.10607,0.056607,0.015555
792,0.10502,0.057076,0.018131
793,0.10398,0.057545,0.020708
794,0.10294,0.058013,0.023285
795,0.1019,0.058482,0.025861
796,0.10086,0.058951,0.028438
797,0.099816,0.05942,0.031014
798,0.098775,0.059889,0.033591
799,0.097733,0.060357,0.036168
800,0.096691,0.060826,0.038744
801,0.096014,0.061206,0.040921
802,0.095336,0.061586,0.043097
803,0.094659,0.061966,0.045274
804,0.093982,0.062346,0.04745
805,0.093304,0.062726,0.049627
806,0.092627,0.063106,0.051803
807,0.091949,0.063486,0.05398
808,0.091272,0.063866,0.056156
809,0.090594,0.064246,0.058333
810,0.089917,0.064626,0.060509
811,0.088966,0.064604,0.061277
812,0.088014,0.064583,0.062046
813,0.087063,0.064561,0.062814
814,0.086112,0.06454,0.063582
815,0.085161,0.064518,0.06435
816,0.084209,0.064497,0.065118
817,0.083258,0.064475,0.065886
818,0.082307,0.064454,0.066654
819,0.081356,0.064432,0.067423
820,0.080405,0.064411,0.068191
821,0.079797,0.064375,0.068143
822,0.07919,0.064339,0.068096
823,0.078582,0.064304,0.068049
824,0.077975,0.064268,0.068002
825,0.077368,0.064232,0.067954
826,0.07676,0.064196,0.067907
827,0.076153,0.06416,0.06786
828,0.075545,0.064125,0.067812
829,0.074938,0.064089,0.067765
830,0.074331,0.064053,0.067718
831,0.073344,0.063624,0.067202
832,0.072357,0.063195,0.066687
833,0.07137,0.062766,0.066171
834,0.070383,0.062338,0.065656
835,0.069397,0.061909,0.06514
836,0.06841,0.06148,0.064625
837,0.067423,0.061051,0.064109
838,0.066436,0.060622,0.063594
839,0.06545,0.060193,0.063078
840,0.064463,0.059764,0.062563
841,0.063976,0.059411,0.062074
842,0.063489,0.059057,0.061586
843,0.063002,0.058704,0.061097
844,0.062516,0.05835,0.060609
845,0.062029,0.057997,0.06012
846,0.061542,0.057643,0.059631
847,0.061055,0.05729,0.059143
848,0.060568,0.056937,0.058654
849,0.060081,0.056583,0.058165
850,0.059595,0.05623,0.057677
851,0.058882,0.05567,0.057014
852,0.05817,0.055111,0.056352
853,0.057458,0.054552,0.055689
854,0.056746,0.053992,0.055027
855,0.056034,0.053433,0.054364
856,0.055322,0.052873,0.053702
857,0.05461,0.052314,0.053039
858,0.053898,0.051755,0.052377
859,0.053186,0.051195,0.051714
860,0.052474,0.050636,0.051052
861,0.052028,0.050278,0.050631
862,0.051583,0.049921,0.050209
863,0.051138,0.049563,0.049788
864,0.050693,0.049205,0.049366
865,0.050248,0.048848,0.048945
866,0.049803,0.04849,0.048523
867,0.049358,0.048132,0.048102
868,0.048912,0.047775,0.04768
869,0.048467,0.047417,0.047259
870,0.048022,0.04706,0.046837
871,0.047468,0.04656,0.046423
872,0.046914,0.04606,0.046009
873,0.04636,0.04556,0.045595
874,0.045806,0.045061,0.045181
875,0.045252,0.044561,0.044767
876,0.044698,0.044061,0.044353
877,0.044144,0.043562,0.043938
878,0.04359,0.043062,0.043524
879,0.043036,0.042562,0.04311
880,0.042482,0.042063,0.042696
881,0.041976,0.041654,0.042235
882,0.041471,0.041246,0.041774
883,0.040965,0.040838,0.041312
884,0.040459,0.04043,0.040851
885,0.039953,0.040022,0.04039
886,0.039447,0.039614,0.039929
887,0.038942,0.039205,0.039467
888,0.038436,0.038797,0.039006
889,0.03793,0.038389,0.038545
890,0.037424,0.037981,0.038084
891,0.037008,0.03751,0.037635
892,0.036592,0.03704,0.037186
893,0.036175,0.036569,0.036737
894,0.035759,0.036098,0.036288
895,0.035343,0.035628,0.035839
896,0.034927,0.035157,0.03539
897,0.03451,0.034686,0.034941
898,0.034094,0.034216,0.034492
899,0.033678,0.033745,0.034044
900,0.033262,0.033274,0.033595
901,0.032891,0.032888,0.033156
902,0.032521,0.032501,0.032718
903,0.03215,0.032115,0.03228
904,0.03178,0.031729,0.031841
905,0.031409,0.031342,0.031403
906,0.031039,0.030956,0.030965
907,0.030669,0.03057,0.030527
908,0.030298,0.030183,0.030088
909,0.029928,0.029797,0.02965
910,0.029557,0.02941,0.029212
911,0.029204,0.029071,0.028847
912,0.028851,0.028731,0.028482
913,0.028498,0.028391,0.028117
914,0.028145,0.028051,0.027752
915,0.027792,0.027711,0.027388
916,0.027439,0.027371,0.027023
917,0.027086,0.027032,0.026658
918,0.026733,0.026692,0.026293
919,0.02638,0.026352,0.025928
920,0.026027,0.026012,0.025563
921,0.025696,0.025689,0.025285
922,0.025365,0.025366,0.025006
923,0.025034,0.025042,0.024728
924,0.024703,0.024719,0.024449
925,0.024372,0.024396,0.024171
926,0.024042,0.024073,0.023892
927,0.023711,0.023749,0.023613
928,0.02338,0.023426,0.023335
929,0.023049,0.023103,0.023056
930,0.022718,0.02278,0.022778
931,0.022375,0.022518,0.022499
932,0.022031,0.022256,0.02222
933,0.021688,0.021994,0.021941
934,0.021345,0.021732,0.021663
935,0.021001,0.02147,0.021384
936,0.020658,0.021208,0.021105
937,0.020315,0.020946,0.020826
938,0.019972,0.020684,0.020547
939,0.019628,0.020422,0.020268
940,0.019285,0.02016,0.01999
941,0.019089,0.019904,0.019745
942,0.018894,0.019647,0.019501
943,0.018698,0.019391,0.019257
944,0.018503,0.019134,0.019013
945,0.018307,0.018877,0.018769
946,0.018111,0.018621,0.018525
947,0.017916,0.018364,0.018281
948,0.01772,0.018108,0.018037
949,0.017525,0.017851,0.017793
950,0.017329,0.017595,0.017548
951,0.017053,0.017283,0.017266
952,0.016777,0.016971,0.016984
953,0.016501,0.01666,0.016702
954,0.016225,0.016348,0.01642
955,0.015949,0.016036,0.016138
956,0.015673,0.015725,0.015856
957,0.015397,0.015413,0.015574
958,0.015121,0.015101,0.015292
959,0.014846,0.014789,0.01501
960,0.01457,0.014478,0.014728
961,0.014359,0.014295,0.014486
962,0.014149,0.014112,0.014243
963,0.013938,0.01393,0.014
964,0.013728,0.013747,0.013757
965,0.013517,0.013564,0.013515
966,0.013307,0.013381,0.013272
967,0.013096,0.013198,0.013029
968,0.012886,0.013016,0.012787
969,0.012675,0.012833,0.012544
970,0.012465,0.01265,0.012301
971,0.012284,0.012453,0.012152
972,0.012103,0.012256,0.012003
973,0.011922,0.012059,0.011853
974,0.011741,0.011862,0.011704
975,0.01156,0.011665,0.011555
976,0.011379,0.011467,0.011406
977,0.011199,0.01127,0.011256
978,0.011018,0.011073,0.011107
979,0.010837,0.010876,0.010958
980,0.010656,0.010679,0.010809
981,0.010446,0.010484,0.010603
982,0.010236,0.01029,0.010397
983,0.010026,0.010095,0.010191
984,0.0098167,0.0099006,0.0099846
985,0.0096069,0.009706,0.0097786
986,0.0093971,0.0095114,0.0095726
987,0.0091873,0.0093169,0.0093666
988,0.0089776,0.0091223,0.0091606
989,0.0087678,0.0089278,0.0089546
990,0.008558,0.0087332,0.0087486
991,0.0084067,0.0085931,0.0086012
992,0.0082554,0.008453,0.0084537
993,0.0081042,0.008313,0.0083063
994,0.0079529,0.0081729,0.0081588
995,0.0078016,0.0080328,0.0080114
996,0.0076503,0.0078927,0.007864
997,0.007499,0.0077526,0.0077165
998,0.0073478,0.0076126,0.0075691
999,0.0071965,0.0074725,0.0074216
1000,0.0070452,0.0073324,0.0072742
1001,0.0069127,0.0071834,0.0071375
1002,0.0067803,0.0070344,0.0070009
1003,0.0066478,0.0068853,0.0068642
1004,0.0065154,0.0067363,0.0067276
1005,0.0063829,0.0065873,0.0065909
1006,0.0062504,0.0064383,0.0064542
1007,0.006118,0.0062893,0.0063176
1008,0.0059855,0.0061402,0.0061809
1009,0.0058531,0.0059912,0.0060443
1010,0.0057206,0.0058422,0.0059076
1011,0.0055991,0.0057152,0.0057691
1012,0.0054776,0.0055883,0.0056307
1013,0.005356,0.0054613,0.0054922
1014,0.0052345,0.0053344,0.0053538
1015,0.005113,0.0052074,0.0052153
1016,0.0049915,0.0050804,0.0050768
1017,0.00487,0.0049535,0.0049384
1018,0.0047484,0.0048265,0.0047999
1019,0.0046269,0.0046996,0.0046615
1020,0.0045054,0.0045726,0.004523
1021,0.004404,0.0044652,0.0044191
1022,0.0043026,0.0043578,0.0043152
1023,0.0042011,0.0042503,0.0042113
1024,0.0040997,0.0041429,0.0041074
1025,0.0039983,0.0040355,0.0040035
1026,0.0038969,0.0039281,0.0038996
1027,0.0037955,0.0038207,0.0037957
